mid,uid,content,time,clean_text,tokens,token_str,emo_label_0,emo_label_1,emo_label_2,emo_label_3,emo_label_4,emo_label_5,emo_label_6,emo_label_7
4916845587729032,5855998254,"#年轻人恐婚恐育的真正原因是什么#
啊，srds什么时候能别再说年轻一代是被宠着惯着长大的，现在的生存压力，大环境之类的才是真正原因吧",2023年06月26日 11:40,年轻人恐婚恐育的真正原因是什么 啊 srds什么时候能别再说年轻一代是被宠着惯着长大的 现在的生存压力 大环境之类的才是真正原因吧,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', 'srds', '什么', '时候', '能别', '再说', '年轻一代', '被宠', '长大', '现在', '生存', '压力', '环境', '之类', '真正', '原因']",年轻人 恐婚 恐育 真正 原因 什么 srds 什么 时候 能别 再说 年轻一代 被宠 长大 现在 生存 压力 环境 之类 真正 原因,0.81386364,0.08073485,0.007399373,0.004266939,0.024827937,0.03527687,0.019585285,0.014045079
4916845583272883,5510544196,"#年轻人恐婚恐育的真正原因是什么#
如果激发不了年轻人生育的欲望，只生一胎的家庭会更加艰难！
看2022年国内新生儿数据，一孩，和二孩的比例。二胎的数量，超过了一胎的数量。也就说，那些生育2个孩子以上的家庭，超过了只生一个孩子以上的家庭。这就会导致一个很明显的问题。
过去独生子女是多数，以后独生子女是少数，愿意结婚生孩子的，大部分都是以二胎、三胎为主。以后独生子女的压力会越来越大。不管是从就业，还是到以后的养老，压力都会增加。
当形成这种情况的时候，在各种社会资源的争夺当中，独生子女将要面对对方几个兄弟姐妹抱团的争夺。
简单来说，就是自己的一个孩子，要PK对方2到3个孩子，想想是不是很恐怖！
#生育#",2023年06月26日 11:40,年轻人恐婚恐育的真正原因是什么 如果激发不了年轻人生育的欲望 只生一胎的家庭会更加艰难 看2022年国内新生儿数据 一孩 和二孩的比例 二胎的数量 超过了一胎的数量 也就说 那些生育2个孩子以上的家庭 超过了只生一个孩子以上的家庭 这就会导致一个很明显的问题 过去独生子女是多数 以后独生子女是少数 愿意结婚生孩子的 大部分都是以二胎 三胎为主 以后独生子女的压力会越来越大 不管是从就业 还是到以后的养老 压力都会增加 当形成这种情况的时候 在各种社会资源的争夺当中 独生子女将要面对对方几个兄弟姐妹抱团的争夺 简单来说 就是自己的一个孩子 要PK对方2到3个孩子 想想是不是很恐怖 生育,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '如果', '激发', '不了', '年轻人', '生育', '欲望', '只生', '一胎', '家庭', '更加', '艰难', '2022', '国内', '新生儿', '数据', '一孩', '二孩', '比例', '二胎', '数量', '超过', '一胎', '数量', '那些', '生育', '孩子', '以上', '家庭', '超过', '只生', '一个', '孩子', '以上', '家庭', '导致', '一个', '明显', '问题', '过去', '独生子女', '多数', '以后', '独生子女', '少数', '愿意', '婚姻', '孩子', '大部分', '二胎', '三胎', '为主', '以后', '独生子女', '压力', '越来越', '不管', '是从', '就业', '还是', '以后', '养老', '压力', '增加', '形成', '这种', '情况', '时候', '各种', '社会', '资源', '争夺', '当中', '独生子女', '将要', '面对', '对方', '几个', '兄弟姐妹', '抱团', '争夺', '简单', '来说', '就是', '自己', '一个', '孩子', 'PK', '对方', '孩子', '想想', '是不是', '恐怖', '生育']",年轻人 恐婚 恐育 真正 原因 什么 如果 激发 不了 年轻人 生育 欲望 只生 一胎 家庭 更加 艰难 2022 国内 新生儿 数据 一孩 二孩 比例 二胎 数量 超过 一胎 数量 那些 生育 孩子 以上 家庭 超过 只生 一个 孩子 以上 家庭 导致 一个 明显 问题 过去 独生子女 多数 以后 独生子女 少数 愿意 婚姻 孩子 大部分 二胎 三胎 为主 以后 独生子女 压力 越来越 不管 是从 就业 还是 以后 养老 压力 增加 形成 这种 情况 时候 各种 社会 资源 争夺 当中 独生子女 将要 面对 对方 几个 兄弟姐妹 抱团 争夺 简单 来说 就是 自己 一个 孩子 PK 对方 孩子 想想 是不是 恐怖 生育,0.087289095,0.04413568,0.004829582,0.010195938,0.82278544,0.008346778,0.010110053,0.012307332
4916845452460152,6022559106,"#年轻人恐婚恐育的真正原因是什么#
现在工作只能温饱 谈什么生育 难道人均富二代？",2023年06月26日 11:39,年轻人恐婚恐育的真正原因是什么 现在工作只能温饱 谈什么生育 难道人均富二代,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '现在', '工作', '只能', '温饱', '什么', '生育', '难道', '人均', '二代']",年轻人 恐婚 恐育 真正 原因 什么 现在 工作 只能 温饱 什么 生育 难道 人均 二代,0.06821918,0.054236196,0.014322178,0.43120444,0.049337897,0.1320706,0.033097982,0.21751162
4916845226233667,5871624700,"#年轻人恐婚恐育的真正原因是什么#
其实是穷，结不起。也不敢生，也不想找个祖宗",2023年06月26日 11:38,年轻人恐婚恐育的真正原因是什么 其实是穷 结不起 也不敢生 也不想找个祖宗,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '其实', '结不起', '不敢', '不想', '找个', '祖宗']",年轻人 恐婚 恐育 真正 原因 什么 其实 结不起 不敢 不想 找个 祖宗,0.37437454,0.06768925,0.005348365,0.0066163703,0.5071521,0.0072258967,0.019938279,0.0116551835
4916845197136681,1279292577,"#年轻人恐婚恐育的真正原因是什么#
这事不能说的太细",2023年06月26日 11:38,年轻人恐婚恐育的真正原因是什么 这事不能说的太细,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '不能', '太细']",年轻人 恐婚 恐育 真正 原因 什么 不能 太细,0.91236156,0.02946734,0.0029382838,0.0018728039,0.025158133,0.010084455,0.012610073,0.0055073723
4916845155192431,5677938858,"#年轻人恐婚恐育的真正原因是什么#
看看图
应该知道了吧",2023年06月26日 11:38,年轻人恐婚恐育的真正原因是什么 看看图 应该知道了吧,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '看看', '应该', '知道']",年轻人 恐婚 恐育 真正 原因 什么 看看 应该 知道,0.5537369,0.11380479,0.04214545,0.009425007,0.06776956,0.0375407,0.16695999,0.008617614
4916845137888682,7514662777,"#年轻人恐婚恐育的真正原因是什么#
我有个不切实际的想法，政府应该大力宣传以及撮合，让城市找不到对象的大龄女青年，对接农村的优质未婚青年，可以全部嫁到农村去。那样既解决了农村单身汉的社会问题，同时又提高了生育率。岂不两全其美？",2023年06月26日 11:38,年轻人恐婚恐育的真正原因是什么 我有个不切实际的想法 政府应该大力宣传以及撮合 让城市找不到对象的大龄女青年 对接农村的优质未婚青年 可以全部嫁到农村去 那样既解决了农村单身汉的社会问题 同时又提高了生育率 岂不两全其美,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '不切实际', '想法', '政府', '应该', '大力', '宣传', '以及', '撮合', '城市', '不到', '对象', '大龄', '青年', '对接', '农村', '优质', '未婚', '青年', '可以', '全部', '农村', '那样', '解决', '农村', '单身汉', '社会', '问题', '同时', '提高', '生育率', '两全其美']",年轻人 恐婚 恐育 真正 原因 什么 不切实际 想法 政府 应该 大力 宣传 以及 撮合 城市 不到 对象 大龄 青年 对接 农村 优质 未婚 青年 可以 全部 农村 那样 解决 农村 单身汉 社会 问题 同时 提高 生育率 两全其美,0.6473393,0.105507,0.07940774,0.015199632,0.019220022,0.046512004,0.054163028,0.032651264
4916845075237043,7005829885,"#年轻人恐婚恐育的真正原因是什么#
烦死张歆艺了",2023年06月26日 11:37,年轻人恐婚恐育的真正原因是什么 烦死张歆艺了,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '烦死', '张歆艺']",年轻人 恐婚 恐育 真正 原因 什么 烦死 张歆艺,0.0030613805,0.002089958,0.0012825597,0.3737483,0.002829276,0.0027026844,0.0010262718,0.6132596
4916844953863823,7458163810,"#年轻人恐婚恐育的真正原因是什么#
看了电影消失的她，更恐了",2023年06月26日 11:37,年轻人恐婚恐育的真正原因是什么 看了电影消失的她 更恐了,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '电影', '消失', '更恐']",年轻人 恐婚 恐育 真正 原因 什么 电影 消失 更恐,0.47239983,0.37197918,0.009853573,0.005109129,0.07088622,0.020932022,0.043232016,0.005607993
4916844841144475,3025433935,"#年轻人恐婚恐育的真正原因是什么#
性别女，不恐婚才更难理解吧",2023年06月26日 11:37,年轻人恐婚恐育的真正原因是什么 性别女 不恐婚才更难理解吧,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '性别', '不恐婚', '理解']",年轻人 恐婚 恐育 真正 原因 什么 性别 不恐婚 理解,0.15558593,0.3306322,0.0109478235,0.10754134,0.08124289,0.19280672,0.024430044,0.09681304
4916844827251202,6082002521,"#年轻人恐婚恐育的真正原因是什么#
一群208的说《理解》是找要骂吗？",2023年06月26日 11:37,年轻人恐婚恐育的真正原因是什么 一群208的说 理解 是找要骂吗,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '一群', '208', '理解']",年轻人 恐婚 恐育 真正 原因 什么 一群 208 理解,0.022768714,0.04971534,0.006242103,0.64901537,0.05119749,0.13422118,0.017068425,0.06977135
4916844664981612,5170277371,"#年轻人恐婚恐育的真正原因是什么#
不自由，还有穷",2023年06月26日 11:36,年轻人恐婚恐育的真正原因是什么 不自由 还有穷,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '自由', '还有']",年轻人 恐婚 恐育 真正 原因 什么 自由 还有,0.39371863,0.032095306,0.0042967354,0.004658844,0.52879894,0.006306822,0.021881284,0.008243452
4916844354338965,7390308377,"#年轻人恐婚恐育的真正原因是什么#
心里没点数吗？因为穷，因为买不起房消费太高，除了工资低哪哪都高，能养活自己已经很不错了，还怎么养活一个家庭啊",2023年06月26日 11:35,年轻人恐婚恐育的真正原因是什么 心里没点数吗 因为穷 因为买不起房消费太高 除了工资低哪哪都高 能养活自己已经很不错了 还怎么养活一个家庭啊,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '心里', '点数', '因为', '因为', '买不起', '消费', '太高', '除了', '工资', '养活', '自己', '已经', '不错', '怎么', '养活', '一个', '家庭']",年轻人 恐婚 恐育 真正 原因 什么 心里 点数 因为 因为 买不起 消费 太高 除了 工资 养活 自己 已经 不错 怎么 养活 一个 家庭,0.107684396,0.5195358,0.016022542,0.09649829,0.063309334,0.06921253,0.022861576,0.10487558
4916844312398050,7168842505,"#年轻人恐婚恐育的真正原因是什么#
因为穷，经历
自己不配对后代负责。",2023年06月26日 11:34,年轻人恐婚恐育的真正原因是什么 因为穷 经历 自己不配对后代负责,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '因为', '经历', '自己', '配对', '后代', '负责']",年轻人 恐婚 恐育 真正 原因 什么 因为 经历 自己 配对 后代 负责,0.14051214,0.053577647,0.0027959426,0.010069858,0.76037675,0.0064100763,0.009124006,0.017133543
4916844219597348,5788393961,"#年轻人恐婚恐育的真正原因是什么#
一个字穷。",2023年06月26日 11:34,年轻人恐婚恐育的真正原因是什么 一个字穷,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '一个', '字穷']",年轻人 恐婚 恐育 真正 原因 什么 一个 字穷,0.066845104,0.011507416,0.0026057118,0.0060352357,0.8915147,0.0029131118,0.011775364,0.0068033533
4916844110807095,2241405443,"#那就清华呗#
#年轻人恐婚恐育的真正原因是什么#
建议这两个热搜一起看
户籍制度是隐匿的种姓制度",2023年06月26日 11:34,那就清华呗 年轻人恐婚恐育的真正原因是什么 建议这两个热搜一起看 户籍制度是隐匿的种姓制度,"['清华', '年轻人', '恐婚', '恐育', '真正', '原因', '什么', '建议', '两个', '一起', '户籍制度', '隐匿', '种姓', '制度']",清华 年轻人 恐婚 恐育 真正 原因 什么 建议 两个 一起 户籍制度 隐匿 种姓 制度,0.76474303,0.05576475,0.06494324,0.006587557,0.00554571,0.04598562,0.035758603,0.020671522
4916844068345310,1751788655,"#年轻人恐婚恐育的真正原因是什么#
怕负责，怕压力",2023年06月26日 11:33,年轻人恐婚恐育的真正原因是什么 怕负责 怕压力,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '负责', '压力']",年轻人 恐婚 恐育 真正 原因 什么 负责 压力,0.9505914,0.009980451,0.0031630655,0.0011714444,0.016007937,0.0058413045,0.009525102,0.0037193156
4916843808032849,6890134358,"#年轻人恐婚恐育的真正原因是什么#
208W也能理解年轻人的难处？搞笑了，安安静静过岁月静好的日子就行了，别一天到晚代替年轻人发声。",2023年06月26日 11:32,年轻人恐婚恐育的真正原因是什么 208W也能理解年轻人的难处 搞笑了 安安静静过岁月静好的日子就行了 别一天到晚代替年轻人发声,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '208W', '理解', '年轻人', '难处', '搞笑', '安安静静', '岁月', '静好', '日子', '就行了', '一天到晚', '代替', '年轻人', '发声']",年轻人 恐婚 恐育 真正 原因 什么 208W 理解 年轻人 难处 搞笑 安安静静 岁月 静好 日子 就行了 一天到晚 代替 年轻人 发声,0.039116237,0.6423278,0.0144626945,0.117742375,0.026592279,0.018115824,0.0075053335,0.1341375
4916843804099886,3024483527,"#年轻人恐婚恐育的真正原因是什么#
来自于各方面的压力都有，自己还没活明白，加上未来的不确定性，buff叠加了属于是！没几个年轻人拍胸脯说做好准备了吧！",2023年06月26日 11:32,年轻人恐婚恐育的真正原因是什么 来自于各方面的压力都有 自己还没活明白 加上未来的不确定性 buff叠加了属于是 没几个年轻人拍胸脯说做好准备了吧,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '来自', '方面', '压力', '自己', '没活', '明白', '加上', '未来', '不确定性', 'buff', '叠加', '属于', '几个', '年轻人', '拍胸脯', '做好', '准备']",年轻人 恐婚 恐育 真正 原因 什么 来自 方面 压力 自己 没活 明白 加上 未来 不确定性 buff 叠加 属于 几个 年轻人 拍胸脯 做好 准备,0.12073247,0.036203403,0.0027872098,0.00390682,0.81337655,0.0066296617,0.0126885595,0.0036752839
4916843729652446,3613529400,"#年轻人恐婚恐育的真正原因是什么#
普通人就是因为没钱啊，还能是什么其他高端原因吗",2023年06月26日 11:32,年轻人恐婚恐育的真正原因是什么 普通人就是因为没钱啊 还能是什么其他高端原因吗,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '普通人', '就是', '因为', '没钱', '什么', '其他', '高端', '原因']",年轻人 恐婚 恐育 真正 原因 什么 普通人 就是 因为 没钱 什么 其他 高端 原因,0.42312667,0.25941452,0.013851314,0.051648054,0.04175182,0.059246458,0.020494137,0.13046704
4916843565027244,6017767387,"#年轻人恐婚恐育的真正原因是什么#
没有安全感",2023年06月26日 11:31,年轻人恐婚恐育的真正原因是什么 没有安全感,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '没有', '安全感']",年轻人 恐婚 恐育 真正 原因 什么 没有 安全感,0.89885825,0.0364428,0.005013892,0.0014007867,0.030482529,0.0069264923,0.017140925,0.0037343036
4916843503160057,3822176874,"#年轻人恐婚恐育的真正原因是什么#
听208W们说，等同于听砖家放P，一律当作是挑唆民众情绪、破坏组织团结。",2023年06月26日 11:31,年轻人恐婚恐育的真正原因是什么 听208W们说 等同于听砖家放P 一律当作是挑唆民众情绪 破坏组织团结,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '208W', '等同于', '砖家放', '一律', '当作', '挑唆', '民众', '情绪', '破坏', '组织', '团结']",年轻人 恐婚 恐育 真正 原因 什么 208W 等同于 砖家放 一律 当作 挑唆 民众 情绪 破坏 组织 团结,0.020441521,0.009593718,0.0054382533,0.6610377,0.034259256,0.01177357,0.005354241,0.2521017
4916843313103602,1866239914,"#年轻人恐婚恐育的真正原因是什么#
几岁才算年轻人？像我们70年代的人，23岁大学本科毕业，找到工作，安心工作学习，找到另一半也是有正式工作的，就正常结婚生子，根本不需要家长的自助了，可是现在的小孩，硕士毕业了，即使有一份工作，结婚生子，买房，全都要家里支持。",2023年06月26日 11:30,年轻人恐婚恐育的真正原因是什么 几岁才算年轻人 像我们70年代的人 23岁大学本科毕业 找到工作 安心工作学习 找到另一半也是有正式工作的 就正常结婚生子 根本不需要家长的自助了 可是现在的小孩 硕士毕业了 即使有一份工作 结婚生子 买房 全都要家里支持,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '几岁', '年轻人', '我们', '70', '年代', '23', '大学', '本科毕业', '找到', '工作', '安心', '工作', '学习', '找到', '另一半', '正式', '工作', '正常', '婚姻', '生子', '根本', '需要', '家长', '自助', '可是', '现在', '小孩', '硕士', '毕业', '即使', '一份', '工作', '婚姻', '生子', '买房', '全都', '家里', '支持']",年轻人 恐婚 恐育 真正 原因 什么 几岁 年轻人 我们 70 年代 23 大学 本科毕业 找到 工作 安心 工作 学习 找到 另一半 正式 工作 正常 婚姻 生子 根本 需要 家长 自助 可是 现在 小孩 硕士 毕业 即使 一份 工作 婚姻 生子 买房 全都 家里 支持,0.389485,0.07694295,0.013468697,0.026068633,0.4127421,0.01567092,0.03010996,0.035511762
4916843074813984,5217993538,"#年轻人恐婚恐育的真正原因是什么#
你心里跟明镜一样，还问啥啊？你不知道？",2023年06月26日 11:30,年轻人恐婚恐育的真正原因是什么 你心里跟明镜一样 还问啥啊 你不知道,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '心里', '明镜', '一样', '知道']",年轻人 恐婚 恐育 真正 原因 什么 心里 明镜 一样 知道,0.0416915,0.42726594,0.0076702037,0.08100274,0.06499755,0.32632342,0.036072154,0.014976469
4916842928015868,3166429070,"#年轻人恐婚恐育的真正原因是什么#
在结婚这个事情上受影响最大的是女性，已婚未育女性工作限制多，已婚已育女性只能二选一，要工作就不能顾家庭，顾家庭不能要工作，男性结婚生孩子只用走一步，剩下的99步都是女性去完成的，婚姻法，彩礼法，都是在限制女性权益，女性不能结婚不能用金钱衡量，那只能自己去挣钱，既然什么都需要女性自己承担，那为什么要结婚呢，图啥，图他年龄大不洗澡吗，呵呵，不是每个人的婚姻都是幸福的，虽然我已婚，也过得很幸福，但是就这个环境，我也不会建议其他女孩子盲目的走向婚姻，",2023年06月26日 11:29,年轻人恐婚恐育的真正原因是什么 在结婚这个事情上受影响最大的是女性 已婚未育女性工作限制多 已婚已育女性只能二选一 要工作就不能顾家庭 顾家庭不能要工作 男性结婚生孩子只用走一步 剩下的99步都是女性去完成的 婚姻法 彩礼法 都是在限制女性权益 女性不能结婚不能用金钱衡量 那只能自己去挣钱 既然什么都需要女性自己承担 那为什么要结婚呢 图啥 图他年龄大不洗澡吗 呵呵 不是每个人的婚姻都是幸福的 虽然我已婚 也过得很幸福 但是就这个环境 我也不会建议其他女孩子盲目的走向婚姻,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '婚姻', '这个', '事情', '上受', '影响', '最大', '女性', '已婚', '未育', '女性', '工作', '限制', '已婚', '已育', '女性', '只能', '二选', '工作', '不能', '家庭', '家庭', '不能', '工作', '男性', '婚姻', '孩子', '只用', '一步', '剩下', '99', '女性', '完成', '婚姻法', '彩礼', '限制', '女性', '权益', '女性', '不能', '婚姻', '不能', '金钱', '衡量', '只能', '自己', '挣钱', '既然', '什么', '需要', '女性', '自己', '承担', '为什么', '婚姻', '年龄', '洗澡', '呵呵', '不是', '每个', '婚姻', '幸福', '虽然', '已婚', '幸福', '但是', '这个', '环境', '不会', '建议', '其他', '女孩子', '盲目', '走向', '婚姻']",年轻人 恐婚 恐育 真正 原因 什么 婚姻 这个 事情 上受 影响 最大 女性 已婚 未育 女性 工作 限制 已婚 已育 女性 只能 二选 工作 不能 家庭 家庭 不能 工作 男性 婚姻 孩子 只用 一步 剩下 99 女性 完成 婚姻法 彩礼 限制 女性 权益 女性 不能 婚姻 不能 金钱 衡量 只能 自己 挣钱 既然 什么 需要 女性 自己 承担 为什么 婚姻 年龄 洗澡 呵呵 不是 每个 婚姻 幸福 虽然 已婚 幸福 但是 这个 环境 不会 建议 其他 女孩子 盲目 走向 婚姻,0.059312776,0.04156207,0.012964327,0.48080876,0.1425952,0.044874344,0.01794377,0.19993879
4916842764440756,1248458591,"#年轻人恐婚恐育的真正原因是什么#
现在的年轻人年纪不大，已是满怀疲惫，满脸沧桑，什么都经过，什么都明白，什么都不相信，什么都无所谓，结果懒得结，孩子懒得生养，就觉得一个人更好。（荣戈博报）",2023年06月26日 11:28,年轻人恐婚恐育的真正原因是什么 现在的年轻人年纪不大 已是满怀疲惫 满脸沧桑 什么都经过 什么都明白 什么都不相信 什么都无所谓 结果懒得结 孩子懒得生养 就觉得一个人更好 荣戈博报,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '现在', '年轻人', '年纪', '满怀', '疲惫', '满脸', '沧桑', '什么', '经过', '什么', '明白', '什么', '相信', '什么', '无所谓', '结果', '懒得', '孩子', '懒得', '生养', '觉得', '一个', '更好', '荣戈博报']",年轻人 恐婚 恐育 真正 原因 什么 现在 年轻人 年纪 满怀 疲惫 满脸 沧桑 什么 经过 什么 明白 什么 相信 什么 无所谓 结果 懒得 孩子 懒得 生养 觉得 一个 更好 荣戈博报,0.064562246,0.03109359,0.005732934,0.063851655,0.7622696,0.017674163,0.008472678,0.04634316
4916842038560245,5789786840,"#年轻人恐婚恐育的真正原因是什么#
穷",2023年06月26日 11:25,年轻人恐婚恐育的真正原因是什么 穷,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么']",年轻人 恐婚 恐育 真正 原因 什么,0.607742,0.032818794,0.005660644,0.004561698,0.30749118,0.0068313777,0.025363991,0.009530326
4916841832782131,1740324212,"#年轻人恐婚恐育的真正原因是什么#
身心疲惫",2023年06月26日 11:25,年轻人恐婚恐育的真正原因是什么 身心疲惫,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '身心', '疲惫']",年轻人 恐婚 恐育 真正 原因 什么 身心 疲惫,0.07376405,0.11286406,0.0048997346,0.015246373,0.75574446,0.00987321,0.016444786,0.011163252
4916841606809476,3612745891,"#年轻人恐婚恐育的真正原因是什么#
#袁弘#

@湖南卫视中国婚礼
（视频来源：湖南卫视中国婚礼，如有侵权联系删除）
L
高青融媒的微博视频",2023年06月26日 11:24,年轻人恐婚恐育的真正原因是什么 袁弘 湖南卫视中国婚礼 视频来源 湖南卫视中国婚礼 如有侵权联系删除 L 高青融媒的微博视频,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '袁弘', '湖南卫视', '中国', '婚礼', '视频', '来源', '湖南卫视', '中国', '婚礼', '侵权', '联系', '删除', '高青融', '微博', '视频']",年轻人 恐婚 恐育 真正 原因 什么 袁弘 湖南卫视 中国 婚礼 视频 来源 湖南卫视 中国 婚礼 侵权 联系 删除 高青融 微博 视频,0.2679256,0.12322952,0.031182196,0.14724176,0.053939287,0.06918521,0.038095433,0.269201
4916840889844540,6824844422,"#年轻人恐婚恐育的真正原因是什么#
婚姻没保障没钱，挣钱钱只够自己花，生育成本，嘉暴会四，瓢虫，出轨，丧夫式婚姻，结婚被打了结婚证就是免死金牌。
🙉🙉",2023年06月26日 11:21,年轻人恐婚恐育的真正原因是什么 婚姻没保障没钱 挣钱钱只够自己花 生育成本 嘉暴会四 瓢虫 出轨 丧夫式婚姻 结婚被打了结婚证就是免死金牌,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '婚姻', '保障', '挣钱', '只够', '自己', '生育', '成本', '嘉暴会', '瓢虫', '出轨', '丧夫', '婚姻', '婚姻', '结婚证', '就是', '免死', '金牌']",年轻人 恐婚 恐育 真正 原因 什么 婚姻 保障 挣钱 只够 自己 生育 成本 嘉暴会 瓢虫 出轨 丧夫 婚姻 婚姻 结婚证 就是 免死 金牌,0.06626554,0.040518872,0.008590946,0.084072374,0.70526856,0.01457226,0.011342384,0.06936913
4916840885127403,3871084196,"#年轻人恐婚恐育的真正原因是什么#
我都要活不下去了我还婚育个屁啊",2023年06月26日 11:21,年轻人恐婚恐育的真正原因是什么 我都要活不下去了我还婚育个屁啊,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '活不下去', '婚育']",年轻人 恐婚 恐育 真正 原因 什么 活不下去 婚育,0.07183812,0.06841218,0.017129915,0.45299,0.105374835,0.10932684,0.027364355,0.14756373
4916840667810957,7765544088,"#年轻人恐婚恐育的真正原因是什么#
一群的208万就别对老百姓指指点点了",2023年06月26日 11:20,年轻人恐婚恐育的真正原因是什么 一群的208万就别对老百姓指指点点了,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '一群', '208', '老百姓', '指指点点']",年轻人 恐婚 恐育 真正 原因 什么 一群 208 老百姓 指指点点,0.024781425,0.013517223,0.0053456277,0.3461741,0.019125264,0.013144302,0.0047543636,0.57315767
4916840575010804,7765544088,"#年轻人恐婚恐育的真正原因是什么#
恐婚不恐育。只是因为国家不允许单身女性享受生育的各种保险政策才不生的",2023年06月26日 11:20,年轻人恐婚恐育的真正原因是什么 恐婚不恐育 只是因为国家不允许单身女性享受生育的各种保险政策才不生的,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '恐婚', '恐育', '只是', '因为', '国家', '允许', '单身', '女性', '享受', '生育', '各种', '保险', '政策', '恐育']",年轻人 恐婚 恐育 真正 原因 什么 恐婚 恐育 只是 因为 国家 允许 单身 女性 享受 生育 各种 保险 政策 恐育,0.28773764,0.11758969,0.008635271,0.064785466,0.39348575,0.03254811,0.023207812,0.07201024
4916840003798355,7396271799,"#年轻人恐婚恐育的真正原因是什么#
因为女的可以随意被杀凶手还能得到庇护啊，问个屁啊问。",2023年06月26日 11:17,年轻人恐婚恐育的真正原因是什么 因为女的可以随意被杀凶手还能得到庇护啊 问个屁啊问,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '因为', '可以', '随意', '凶手', '得到', '庇护', '问个']",年轻人 恐婚 恐育 真正 原因 什么 因为 可以 随意 凶手 得到 庇护 问个,0.03727077,0.095086806,0.008001625,0.37749267,0.016039444,0.37114525,0.022686927,0.07227655
4916839723565766,3846698739,"#年轻人恐婚恐育的真正原因是什么#
“年轻人都是独生子女被宠着长大，习惯了以自己为中心，但是结婚是多了一个中心或者以对方为中心。独生子女希望对方来包容自己，但是没有爱的话，对方没有义务来包容自己。”
好讽刺",2023年06月26日 11:16,年轻人恐婚恐育的真正原因是什么 年轻人都是独生子女被宠着长大 习惯了以自己为中心 但是结婚是多了一个中心或者以对方为中心 独生子女希望对方来包容自己 但是没有爱的话 对方没有义务来包容自己 好讽刺,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '年轻人', '独生子女', '被宠', '长大', '习惯', '自己', '中心', '但是', '婚姻', '一个', '中心', '或者', '对方', '中心', '独生子女', '希望', '对方', '包容', '自己', '但是', '没有', '的话', '对方', '没有', '义务', '包容', '自己', '讽刺']",年轻人 恐婚 恐育 真正 原因 什么 年轻人 独生子女 被宠 长大 习惯 自己 中心 但是 婚姻 一个 中心 或者 对方 中心 独生子女 希望 对方 包容 自己 但是 没有 的话 对方 没有 义务 包容 自己 讽刺,0.023464724,0.023514066,0.0049486523,0.26669896,0.57396287,0.027949901,0.0098285,0.069632314
4916839693946148,5890194610,"#年轻人恐婚恐育的真正原因是什么#
为了被杀害，犯罪者得到应有的惩罚",2023年06月26日 11:16,年轻人恐婚恐育的真正原因是什么 为了被杀害 犯罪者得到应有的惩罚,"['年轻人', '恐婚', '恐育', '真正', '原因', '什么', '为了', '杀害', '犯罪者', '得到', '应有', '惩罚']",年轻人 恐婚 恐育 真正 原因 什么 为了 杀害 犯罪者 得到 应有 惩罚,0.027173495,0.14669555,0.00815937,0.11908869,0.63341737,0.022876339,0.014539471,0.02804967
